listing_id,url,make,model,manufactured,type_of_vehicle,power,engine_cap,curb_weight,no_of_owners,mileage,price
1012266,https://www.sgcarmart.com/listing/1012266,bmw,320i,2010,luxury sedan,115,1995,1390,4,112000,69900
985229,https://www.sgcarmart.com/listing/985229,toyota,estima,2008,mpv,125,2362,1730,2,150248,57800
1030799,https://www.sgcarmart.com/listing/1030799,volkswagen,polo,2017,hatchback,66,1197,1139,1,70000,52500
1026349,https://www.sgcarmart.com/listing/1026349,honda,freed,2020,mpv,101,1496,1430,1,4379,118800
975537,https://www.sgcarmart.com/listing/975537,porsche,911,2010,sports car,368,3800,1670,-1,86000,348888
1022147,https://www.sgcarmart.com/listing/1022147,toyota,isis,2007,mpv,97,1794,1400,5,165000,11800
956439,https://www.sgcarmart.com/listing/956439,volvo,v40,2016,hatchback,90,1498,1454,1,113000,68800
980323,https://www.sgcarmart.com/listing/980323,mercedes-benz,viano,2011,mpv,120,2143,2055,3,160000,93800
1014700,https://www.sgcarmart.com/listing/1014700,toyota,estima,2015,mpv,125,2362,1790,3,54000,90000
992324,https://www.sgcarmart.com/listing/992324,toyota,corolla,2117,mid-sized sedan,96,1598,1230,1,48921,74800
1012270,https://www.sgcarmart.com/listing/1012270,toyota,estima,2009,mpv,125,2362,1770,-1,165000,59800
1023403,https://www.sgcarmart.com/listing/1023403,mclaren,720s,2017,sports car,530,3994,1419,1,19000,850000
1004914,https://www.sgcarmart.com/listing/1004914,jeep,wrangler,2017,suv,209,3604,1995,1,74000,145800
1030018,https://www.sgcarmart.com/listing/1030018,volvo,xc60,2016,suv,180,1969,1722,1,76300,93800
1026364,https://www.sgcarmart.com/listing/1026364,porsche,911,2120,sports car,331,2981,1590,1,5900,598800
1025360,https://www.sgcarmart.com/listing/1025360,bmw,528i,2013,luxury sedan,180,1997,1615,2,135500,78800
982912,https://www.sgcarmart.com/listing/982912,honda,city,2015,mid-sized sedan,88,1497,1096,3,70000,39800
1028751,https://www.sgcarmart.com/listing/1028751,citroen,c3,2017,suv,81,1199,1203,1,18500,65800
1027058,https://www.sgcarmart.com/listing/1027058,bmw,528i,2013,luxury sedan,180,1997,1615,1,130000,81800
1019020,https://www.sgcarmart.com/listing/1019020,mercedes-benz,c180,2011,luxury sedan,115,1597,1500,2,139054,75800
1007610,https://www.sgcarmart.com/listing/1007610,toyota,harrier,2016,suv,111,1986,XXXXX,1,42314,89800
1025120,https://www.sgcarmart.com/listing/1025120,bmw,x4,2019,suv,135,1998,1730,1,11500,222800
1016895,https://www.sgcarmart.com/listing/1016895,toyota,corolla,2016,mid-sized sedan,90,1598,1215,1,103888,66800
1013173,https://www.sgcarmart.com/listing/1013173,toyota,previa,2017,mpv,125,2362,1775,1,49727,109800
1028777,https://www.sgcarmart.com/listing/1028777,mercedes-benz,coupe,2010,sports car,150,1796,1575,5,136666,98666
1025736,https://www.sgcarmart.com/listing/1025736,toyota,rush,2007,suv,80,1495,1150,2,151000,12800
1025269,https://www.sgcarmart.com/listing/1025269,mercedes-benz,e250,2010,sports car,150,1796,1695,2,153000,110800
998788,https://www.sgcarmart.com/listing/998788,skoda,octavia,2019,mid-sized sedan,180,1984,1577,1,19000,153800
996858,https://www.sgcarmart.com/listing/996858,volvo,xc60,2014,suv,180,1969,1722,1,110920,68800
1019931,https://www.sgcarmart.com/listing/1019931,hyundai,veloster,2117,hatchback,97,1591,1295,1,69976,64998
1013851,https://www.sgcarmart.com/listing/1013851,volkswagen,jetta,2014,mid-sized sedan,90,1390,1417,1,59700,52800
1026813,https://www.sgcarmart.com/listing/1026813,toyota,vios,2006,mid-sized sedan,80,1497,1020,2,106500,31500
999481,https://www.sgcarmart.com/listing/999481,porsche,911,2010,sports car,368,3800,1670,2,58000,368000
959469,https://www.sgcarmart.com/listing/959469,renault,clio,2013,sports car,147,1618,1279,6,135000,63000
1016019,https://www.sgcarmart.com/listing/1016019,honda,shuttle,2016,stationwagon,97,1496,1130,1,80000,54800
982092,https://www.sgcarmart.com/listing/982092,bmw,m135i,2015,sports car,240,2979,1445,2,92000,106800
1029936,https://www.sgcarmart.com/listing/1029936,nissan,almera,2015,mid-sized sedan,73,1498,1040,1,30000,49388
1007674,https://www.sgcarmart.com/listing/1007674,mazda,3,2017,mid-sized sedan,88,1496,1310,1,61576,53800
1024845,https://www.sgcarmart.com/listing/1024845,kia,cerato,2017,mid-sized sedan,95,1591,1295,1,33000,59800
984937,https://www.sgcarmart.com/listing/984937,mercedes-benz,c180,2009,luxury sedan,115,1796,1495,4,170000,66515
1022781,https://www.sgcarmart.com/listing/1022781,honda,shuttle,2017,stationwagon,97,1496,1130,1,33400,68800
1017726,https://www.sgcarmart.com/listing/1017726,honda,civic,2008,mid-sized sedan,103,1799,1219,1,268000,54000
943145,https://www.sgcarmart.com/listing/943145,volkswagen,polo,2019,hatchback,85,999,1190,1,10000,93988
1018086,https://www.sgcarmart.com/listing/1018086,toyota,harrier,2015,suv,111,1986,1610,1,95000,72000
1024591,https://www.sgcarmart.com/listing/1024591,bmw,x5,2018,suv,250,2998,2060,2,60000,278800
1020451,https://www.sgcarmart.com/listing/1020451,mercedes-benz,c180,2019,luxury sedan,115,1595,1490,1,11240,158800
1024320,https://www.sgcarmart.com/listing/1024320,toyota,alphard,2019,mpv,145,2493,2170,1,24025,179800
1027270,https://www.sgcarmart.com/listing/1027270,audi,a3,2019,luxury sedan,85,999,1280,1,22000,105988
990025,https://www.sgcarmart.com/listing/990025,mazda,2,2019,luxury sedan,121,1998,1515,1,15480,94800
1026958,https://www.sgcarmart.com/listing/1026958,subaru,forester,2016,suv,177,1998,1682,-1,99000,75000
963981,https://www.sgcarmart.com/listing/963981,honda,vezel,2017,suv,96,1496,1190,1,55191,67800
1021291,https://www.sgcarmart.com/listing/1021291,mercedes-benz,e250,2118,luxury sedan,155,1991,XXXXX,-1,59758,180800
993815,https://www.sgcarmart.com/listing/993815,honda,shuttle,2018,stationwagon,101,1496,1190,1,15000,82988
1006518,https://www.sgcarmart.com/listing/1006518,toyota,harrier,2015,suv,111,1986,1610,1,74977,75800
1022615,https://www.sgcarmart.com/listing/1022615,bentley,bentayga,2021,suv,404,3996,2490,1,88,819000
1027682,https://www.sgcarmart.com/listing/1027682,porsche,macan,2019,suv,185,1984,1795,1,28600,268800
1029308,https://www.sgcarmart.com/listing/1029308,kia,picanto,2008,hatchback,47,1086,872,3,109000,34800
1008770,https://www.sgcarmart.com/listing/1008770,hyundai,elantra,2118,mid-sized sedan,93,1591,1345,1,65000,66800
979853,https://www.sgcarmart.com/listing/979853,bmw,320i,2016,luxury sedan,135,1997,1560,1,120888,102888
1022583,https://www.sgcarmart.com/listing/1022583,bmw,218i,2114,hatchback,100,1499,1360,2,93888,51800
1002208,https://www.sgcarmart.com/listing/1002208,mercedes-benz,amg,2018,luxury sedan,336,2999,1945,2,18000,323800
1001991,https://www.sgcarmart.com/listing/1001991,honda,vezel,2017,suv,112,1496,1280,2,47340,68800
1023748,https://www.sgcarmart.com/listing/1023748,honda,civic,2007,mid-sized sedan,92,1595,1220,2,153948,11998
1025572,https://www.sgcarmart.com/listing/1025572,bmw,x1,2020,suv,103,1499,1430,2,15000,145888
1028186,https://www.sgcarmart.com/listing/1028186,mazda,3,2016,mid-sized sedan,88,1496,1321,1,68791,55588
995135,https://www.sgcarmart.com/listing/995135,volkswagen,golf,2008,sports car,147,1984,1391,5,151542,63800
977698,https://www.sgcarmart.com/listing/977698,suzuki,swift,2010,hatchback,92,1586,1090,5,125000,39800
1017754,https://www.sgcarmart.com/listing/1017754,subaru,brz,2013,sports car,147,1998,1253,3,113200,55000
1013666,https://www.sgcarmart.com/listing/1013666,toyota,camry,2020,luxury sedan,160,2487,1570,1,12100,128800
1014720,https://www.sgcarmart.com/listing/1014720,toyota,estima,2007,mpv,125,2362,1780,4,96000,49800
972649,https://www.sgcarmart.com/listing/972649,bmw,535i,2010,luxury sedan,225,2979,1940,4,160000,108822
998471,https://www.sgcarmart.com/listing/998471,jaguar,xj,2010,luxury sedan,202,2993,2027,4,65000,120800
1025857,https://www.sgcarmart.com/listing/1025857,lexus,nx,2015,suv,175,1998,1755,2,77000,97800
1027333,https://www.sgcarmart.com/listing/1027333,honda,vezel,2016,suv,96,1496,1190,1,68739,53800
1010406,https://www.sgcarmart.com/listing/1010406,kia,picanto,2009,hatchback,47,1086,XXXXX,3,120600,17800
1007792,https://www.sgcarmart.com/listing/1007792,honda,shuttle,2019,stationwagon,101,1496,1190,1,45162,87800
1001959,https://www.sgcarmart.com/listing/1001959,mercedes-benz,e200,2014,luxury sedan,135,1991,1655,2,120000,71500
1019596,https://www.sgcarmart.com/listing/1019596,bmw,318i,2016,luxury sedan,100,1499,1425,1,83380,77800
1025917,https://www.sgcarmart.com/listing/1025917,hyundai,elantra,2017,mid-sized sedan,93,1591,1345,1,68000,84300
1029249,https://www.sgcarmart.com/listing/1029249,mitsubishi,lancer,2008,mid-sized sedan,80,1499,1313,3,111989,52800
1015091,https://www.sgcarmart.com/listing/1015091,toyota,corolla,2008,mid-sized sedan,81,1496,1130,4,131000,16888
1016913,https://www.sgcarmart.com/listing/1016913,bmw,x4,2120,suv,185,1998,1750,1,7838,262800
1029844,https://www.sgcarmart.com/listing/1029844,infiniti,qx80,2019,suv,298,5552,2815,2,31000,266777
987589,https://www.sgcarmart.com/listing/987589,bmw,520i,2013,luxury sedan,135,1997,1610,-1,106000,50000
1018737,https://www.sgcarmart.com/listing/1018737,kia,cerato,2014,mid-sized sedan,95,1591,1295,-1,110358,38800
1018528,https://www.sgcarmart.com/listing/1018528,toyota,vios,2018,mid-sized sedan,79,1496,1085,1,42000,65800
993315,https://www.sgcarmart.com/listing/993315,mercedes-benz,amg,2019,sports car,470,3982,2120,1,10000,718000
1008318,https://www.sgcarmart.com/listing/1008318,audi,a4,2015,luxury sedan,125,1798,1545,1,113500,61800
1026124,https://www.sgcarmart.com/listing/1026124,hyundai,avante,2009,mid-sized sedan,89,1591,1264,2,149000,19900
1027027,https://www.sgcarmart.com/listing/1027027,maserati,grancabrio,2012,sports car,331,4691,1980,5,40000,168888
940977,https://www.sgcarmart.com/listing/940977,audi,rs,2020,stationwagon,331,2894,1921,1,652,407988
1021314,https://www.sgcarmart.com/listing/1021314,bmw,523i,2011,luxury sedan,150,2497,1650,1,91000,89800
1022592,https://www.sgcarmart.com/listing/1022592,nissan,qashqai,2015,suv,85,1197,1285,1,69900,48800
1011679,https://www.sgcarmart.com/listing/1011679,peugeot,5008,2019,suv,133,1598,1430,1,15000,118800
1029739,https://www.sgcarmart.com/listing/1029739,ford,focus,2012,stationwagon,92,1596,1340,3,151000,22500
C1020639,https://www.sgcarmart.com/listing/C1020639,rolls-royce,wraith,2016,sports car,465,6592,2435,2,21500,888888
1008397,https://www.sgcarmart.com/listing/1008397,toyota,corolla,2016,mid-sized sedan,90,1598,1205,1,62350,53999
1012940,https://www.sgcarmart.com/listing/1012940,mercedes-benz,amg,2021,suv,200,1991,1825,1,88,259988
987597,https://www.sgcarmart.com/listing/987597,bmw,x2,2018,suv,103,1499,1415,1,25800,130388
1026007,https://www.sgcarmart.com/listing/1026007,mazda,2,2018,luxury sedan,121,1998,1515,1,30825,87800
1031229,https://www.sgcarmart.com/listing/1031229,volvo,s90,2016,luxury sedan,187,1969,1716,1,101000,99800
1025395,https://www.sgcarmart.com/listing/1025395,toyota,corolla,2009,mid-sized sedan,80,1598,1195,2,115000,22800
1002822,https://www.sgcarmart.com/listing/1002822,honda,vezel,2016,suv,112,1496,1280,1,18000,93800
1018213,https://www.sgcarmart.com/listing/1018213,honda,e,2007,hatchback,115,1998,1430,5,155387,13998
984136,https://www.sgcarmart.com/listing/984136,opel,astra,2017,stationwagon,77,999,1203,1,63000,61800
1020573,https://www.sgcarmart.com/listing/1020573,subaru,xv,2019,suv,115,1995,1489,1,24000,96888
1015175,https://www.sgcarmart.com/listing/1015175,toyota,vios,2108,mid-sized sedan,80,1497,1095,5,135209,17998
1029753,https://www.sgcarmart.com/listing/1029753,volvo,v40,2015,hatchback,84,1560,1427,2,82000,43800
1018047,https://www.sgcarmart.com/listing/1018047,toyota,prius,2019,mpv,100,1798,XXXXX,1,47260,98800
1022496,https://www.sgcarmart.com/listing/1022496,honda,fit,2008,hatchback,73,1339,1010,4,143000,21800
1023588,https://www.sgcarmart.com/listing/1023588,toyota,vios,2007,mid-sized sedan,80,1497,1095,1,132000,7800
1017506,https://www.sgcarmart.com/listing/1017506,honda,civic,2016,mid-sized sedan,127,1498,1324,2,55000,77300
1008723,https://www.sgcarmart.com/listing/1008723,mazda,2,2016,mpv,111,1998,1535,1,62160,59800
1013132,https://www.sgcarmart.com/listing/1013132,mercedes-benz,e200,2014,luxury sedan,135,1991,1655,2,123000,77000
1014567,https://www.sgcarmart.com/listing/1014567,bmw,216i,2020,mpv,80,1499,1490,1,22000,127800
1023232,https://www.sgcarmart.com/listing/1023232,mitsubishi,asx,2016,suv,110,1998,1355,1,42253,57800
1022886,https://www.sgcarmart.com/listing/1022886,kia,cerato,2012,mid-sized sedan,91,1591,1261,3,155900,41800
1025903,https://www.sgcarmart.com/listing/1025903,mercedes-benz,gla180,2018,suv,90,1595,1435,1,39000,126800
1019053,https://www.sgcarmart.com/listing/1019053,kia,sorento,2019,suv,147,2199,1980,1,19900,128822
1020694,https://www.sgcarmart.com/listing/1020694,skoda,kodiaq,2020,suv,110,1395,1706,1,5800,163000
1030312,https://www.sgcarmart.com/listing/1030312,kia,cerato,2018,mid-sized sedan,93,1591,1287,1,13000,72800
1022988,https://www.sgcarmart.com/listing/1022988,mercedes-benz,e250,2010,luxury sedan,150,1796,1650,3,111600,85800
1027155,https://www.sgcarmart.com/listing/1027155,audi,a3,2014,luxury sedan,92,1395,1310,2,100555,49888
992304,https://www.sgcarmart.com/listing/992304,mercedes-benz,amg,2018,luxury sedan,90,1595,1430,1,82000,120000
993070,https://www.sgcarmart.com/listing/993070,mini,cooper,2008,sports car,125,1598,1315,6,103400,58800
999383,https://www.sgcarmart.com/listing/999383,mazda,3,2015,mid-sized sedan,88,1496,1321,1,83620,48800
984711,https://www.sgcarmart.com/listing/984711,subaru,impreza,2009,hatchback,79,1498,1265,5,132000,52000
1014354,https://www.sgcarmart.com/listing/1014354,bmw,m3,2012,sports car,309,3999,1600,6,95000,110000
1028215,https://www.sgcarmart.com/listing/1028215,toyota,corolla,2009,mid-sized sedan,80,1598,1195,2,140000,45500
1022706,https://www.sgcarmart.com/listing/1022706,volvo,s60,2012,luxury sedan,132,1596,1470,3,111000,28800
1029609,https://www.sgcarmart.com/listing/1029609,porsche,cayenne,2014,suv,193,2967,2185,3,120000,158800
996219,https://www.sgcarmart.com/listing/996219,subaru,impreza,2009,hatchback,79,1498,1265,6,177000,23800
1014702,https://www.sgcarmart.com/listing/1014702,honda,civic,2016,mid-sized sedan,92,1597,1249,1,45000,64800
1007093,https://www.sgcarmart.com/listing/1007093,mercedes-benz,e250,2011,sports car,150,1796,XXXXX,2,100000,105800
1025254,https://www.sgcarmart.com/listing/1025254,bmw,335i,2010,sports car,225,2979,1540,6,150000,88800
987598,https://www.sgcarmart.com/listing/987598,mazda,3,2017,mid-sized sedan,88,1496,1310,2,39389,63999
1016980,https://www.sgcarmart.com/listing/1016980,bentley,continental,2011,luxury sedan,449,5998,2440,4,75000,160800
1015219,https://www.sgcarmart.com/listing/1015219,toyota,wish,2009,mpv,106,1987,1380,3,150000,55553
1020625,https://www.sgcarmart.com/listing/1020625,toyota,avanza,2015,mpv,74,1495,1105,2,25311,49800
1004055,https://www.sgcarmart.com/listing/1004055,hyundai,elantra,2014,mid-sized sedan,97,1591,1292,2,114000,40988
1019915,https://www.sgcarmart.com/listing/1019915,bmw,328i,2014,luxury sedan,180,1997,1455,3,90000,88888
1021277,https://www.sgcarmart.com/listing/1021277,bmw,740i,2012,luxury sedan,235,2979,1825,3,109000,138800
996307,https://www.sgcarmart.com/listing/996307,honda,vezel,2017,suv,112,1496,1280,1,56000,69988
1029964,https://www.sgcarmart.com/listing/1029964,bmw,318i,2017,luxury sedan,100,1499,1425,2,45000,105800
1018834,https://www.sgcarmart.com/listing/1018834,lotus,europa,2006,sports car,147,1998,995,2,62000,128800
1013738,https://www.sgcarmart.com/listing/1013738,nissan,juke,2011,suv,140,1618,1315,1,103300,49800
1023543,https://www.sgcarmart.com/listing/1023543,audi,s4,2018,sports car,260,2995,1705,1,20300,211800
893751,https://www.sgcarmart.com/listing/893751,audi,a5,2014,sports car,165,1984,1550,1,60000,112800
1013974,https://www.sgcarmart.com/listing/1013974,ferrari,458,2012,sports car,416,4497,1565,4,45000,588000
1022669,https://www.sgcarmart.com/listing/1022669,bmw,523i,2011,luxury sedan,150,2497,1650,6,156000,90800
1011300,https://www.sgcarmart.com/listing/1011300,bmw,335i,2010,luxury sedan,225,2979,1825,3,106000,111800
1026854,https://www.sgcarmart.com/listing/1026854,lexus,es,2020,luxury sedan,152,2487,1620,1,4000,185000
1003127,https://www.sgcarmart.com/listing/1003127,honda,jazz,2015,hatchback,96,1498,1046,2,80000,45988
1031084,https://www.sgcarmart.com/listing/1031084,nissan,latio,2007,hatchback,80,1498,1155,-1,100000,13800
1014335,https://www.sgcarmart.com/listing/1014335,subaru,forester,2015,suv,110,1995,1566,2,80947,54800
1024507,https://www.sgcarmart.com/listing/1024507,honda,vezel,2016,suv,96,1496,1190,2,72000,57800
1022051,https://www.sgcarmart.com/listing/1022051,mercedes-benz,s400l,2014,luxury sedan,245,2996,1935,-1,155000,162800
1017422,https://www.sgcarmart.com/listing/1017422,kia,cerato,2017,mid-sized sedan,95,1591,1295,1,33686,64288
1003791,https://www.sgcarmart.com/listing/1003791,kia,carens,2018,mpv,104,1685,1525,1,51000,81500
997185,https://www.sgcarmart.com/listing/997185,honda,jazz,2019,hatchback,96,1498,1088,1,51283,76800
1018529,https://www.sgcarmart.com/listing/1018529,honda,shuttle,2017,stationwagon,97,1496,1130,1,48300,66800
1008990,https://www.sgcarmart.com/listing/1008990,bmw,x4,2016,suv,135,1997,1735,1,48000,136800
979626,https://www.sgcarmart.com/listing/979626,lexus,ls500,2018,luxury sedan,310,3445,2220,1,16800,460000
1009742,https://www.sgcarmart.com/listing/1009742,nissan,gtr,2008,sports car,353,3799,1740,4,95000,245888
1025940,https://www.sgcarmart.com/listing/1025940,honda,fit,2019,hatchback,73,1317,1030,1,11200,74000
1022150,https://www.sgcarmart.com/listing/1022150,volvo,s60,2015,mid-sized sedan,187,2497,1748,1,82000,71988
1028157,https://www.sgcarmart.com/listing/1028157,honda,airwave,2008,stationwagon,81,1495,1180,2,148000,18800
995664,https://www.sgcarmart.com/listing/995664,bmw,730li,2011,luxury sedan,190,2996,1855,2,122500,110800
1021990,https://www.sgcarmart.com/listing/1021990,volkswagen,sportsvan,2015,hatchback,92,1395,1383,2,42000,73999
1015665,https://www.sgcarmart.com/listing/1015665,mercedes-benz,amg,2019,luxury sedan,100,1332,1410,2,43000,151000
1022573,https://www.sgcarmart.com/listing/1022573,porsche,macan,2014,suv,250,2997,1940,1,95000,148800
1010573,https://www.sgcarmart.com/listing/1010573,mercedes-benz,viano,2011,mpv,165,2987,2217,2,165800,94800
1029183,https://www.sgcarmart.com/listing/1029183,bmw,640i,2012,luxury sedan,235,2979,1750,1,106000,142800
1018471,https://www.sgcarmart.com/listing/1018471,honda,shuttle,2019,stationwagon,95,1496,1130,1,6571,84777
1014114,https://www.sgcarmart.com/listing/1014114,audi,a6,2019,luxury sedan,140,1984,1680,1,1900,193999
1020503,https://www.sgcarmart.com/listing/1020503,toyota,vellfire,2009,mpv,125,2362,1930,2,160000,72800
1007693,https://www.sgcarmart.com/listing/1007693,toyota,corolla,2009,mid-sized sedan,80,1598,1195,2,227201,48000
1018650,https://www.sgcarmart.com/listing/1018650,mercedes-benz,b180,2015,hatchback,90,1595,1425,2,138000,59800
1022661,https://www.sgcarmart.com/listing/1022661,honda,odyssey,2007,mpv,118,2354,1648,2,159388,41800
1026408,https://www.sgcarmart.com/listing/1026408,mercedes-benz,e250,2016,luxury sedan,155,1991,1615,1,16000,152800
993851,https://www.sgcarmart.com/listing/993851,bmw,m4,2018,sports car,331,2979,1585,2,32000,315988
C1026729,https://www.sgcarmart.com/listing/C1026729,mercedes-benz,gla180,2017,suv,90,1595,1435,1,34500,100800
1015120,https://www.sgcarmart.com/listing/1015120,toyota,vios,2018,mid-sized sedan,79,1496,1085,1,37600,69900
1029575,https://www.sgcarmart.com/listing/1029575,mercedes-benz,cla180,2015,luxury sedan,90,1595,1430,3,88000,76500
1007880,https://www.sgcarmart.com/listing/1007880,mini,cooper,2018,sports car,141,1998,1390,1,62000,119800
1020930,https://www.sgcarmart.com/listing/1020930,bmw,116d,2017,hatchback,85,1496,1350,1,83000,73800
1010656,https://www.sgcarmart.com/listing/1010656,honda,vezel,2019,suv,96,1496,1190,1,26000,91800
1020407,https://www.sgcarmart.com/listing/1020407,kia,cerato,2017,mid-sized sedan,95,1591,1295,1,42188,54888
995151,https://www.sgcarmart.com/listing/995151,lexus,ct,2011,hatchback,73,1798,1410,2,118000,78800
1023129,https://www.sgcarmart.com/listing/1023129,honda,vezel,2017,suv,112,1496,1280,1,86988,66800
1004604,https://www.sgcarmart.com/listing/1004604,subaru,forester,2016,suv,177,1998,1682,1,128000,70800
1017607,https://www.sgcarmart.com/listing/1017607,suzuki,swift,2008,hatchback,92,1586,1090,4,174000,14800
995744,https://www.sgcarmart.com/listing/995744,honda,vezel,2016,suv,112,1496,1270,2,55000,68800
986754,https://www.sgcarmart.com/listing/986754,mazda,2,2016,mpv,111,1998,1535,1,93408,56800
1024349,https://www.sgcarmart.com/listing/1024349,audi,q3,2020,suv,110,1395,1545,1,15000,155800
1019721,https://www.sgcarmart.com/listing/1019721,toyota,wish,2016,mpv,105,1797,1350,1,92242,67800
1031074,https://www.sgcarmart.com/listing/1031074,nissan,qashqai,2018,suv,85,1197,1325,1,40000,81800
1026442,https://www.sgcarmart.com/listing/1026442,volkswagen,polo,2017,hatchback,66,1197,1139,1,70000,53800
1011939,https://www.sgcarmart.com/listing/1011939,toyota,rush,2008,suv,80,1495,1150,5,165000,15000
1011734,https://www.sgcarmart.com/listing/1011734,volvo,xc40,2019,suv,140,1969,1695,1,37315,128800
1026925,https://www.sgcarmart.com/listing/1026925,bmw,330e,2020,luxury sedan,218,1998,1740,1,15466,215800
1021561,https://www.sgcarmart.com/listing/1021561,toyota,corolla,2011,mid-sized sedan,90,1598,1195,3,114000,60800
1000913,https://www.sgcarmart.com/listing/1000913,peugeot,308,2016,stationwagon,96,1199,1190,1,71000,54800
1025024,https://www.sgcarmart.com/listing/1025024,bmw,535i,2012,luxury sedan,225,2979,1700,3,81900,52800
1001140,https://www.sgcarmart.com/listing/1001140,honda,vezel,2015,suv,96,1496,1190,2,107969,47888
1016156,https://www.sgcarmart.com/listing/1016156,bmw,216i,2017,mpv,75,1499,1480,1,69000,86800
1007583,https://www.sgcarmart.com/listing/1007583,honda,jazz,2018,hatchback,96,1498,1088,1,59651,73888
1018711,https://www.sgcarmart.com/listing/1018711,honda,s2000,2008,sports car,178,2156,1250,6,150000,148888
999082,https://www.sgcarmart.com/listing/999082,mercedes-benz,amg,2018,sports car,135,1991,1655,1,18000,215000
1025623,https://www.sgcarmart.com/listing/1025623,honda,civic,2008,mid-sized sedan,92,1595,1220,4,160000,13500
1024683,https://www.sgcarmart.com/listing/1024683,volkswagen,jetta,2015,mid-sized sedan,90,1390,1417,1,48000,63800
1018962,https://www.sgcarmart.com/listing/1018962,mercedes-benz,c180,2016,luxury sedan,115,1595,1425,3,80000,100800
C1024235,https://www.sgcarmart.com/listing/C1024235,ssangyong,tivoli,2016,suv,94,1597,1420,1,53286,63900
975769,https://www.sgcarmart.com/listing/975769,mercedes-benz,cls350,2011,luxury sedan,225,3498,1735,2,98000,124600
1016664,https://www.sgcarmart.com/listing/1016664,honda,civic,2019,mid-sized sedan,92,1597,1237,1,27000,75800
990956,https://www.sgcarmart.com/listing/990956,honda,e,2014,mpv,129,2356,1855,2,92000,61800
969000,https://www.sgcarmart.com/listing/969000,mercedes-benz,e200,2016,luxury sedan,135,1991,1605,1,137031,120800
999829,https://www.sgcarmart.com/listing/999829,renault,megane,2018,mid-sized sedan,97,1197,1315,1,68440,74500
1022488,https://www.sgcarmart.com/listing/1022488,volvo,xc90,2017,suv,187,1969,2037,1,9500,197800
1029591,https://www.sgcarmart.com/listing/1029591,porsche,panamera,2009,sports car,294,4806,1875,4,91000,131000
1026869,https://www.sgcarmart.com/listing/1026869,volvo,xc60,2018,suv,187,1969,1841,1,96600,141800
1020107,https://www.sgcarmart.com/listing/1020107,hyundai,avante,2019,mid-sized sedan,93,1591,1345,1,17000,59800
1022863,https://www.sgcarmart.com/listing/1022863,honda,vezel,2016,suv,112,1496,1280,2,79000,58800
1026731,https://www.sgcarmart.com/listing/1026731,lexus,es,2020,luxury sedan,152,2487,1620,1,6500,175800
1017476,https://www.sgcarmart.com/listing/1017476,audi,a4,2020,luxury sedan,110,1984,1515,1,788,157999
1029334,https://www.sgcarmart.com/listing/1029334,bmw,640i,2011,sports car,235,2979,1735,3,101598,125800
1026228,https://www.sgcarmart.com/listing/1026228,toyota,vios,2015,mid-sized sedan,80,1497,1045,3,78000,48800
1022391,https://www.sgcarmart.com/listing/1022391,toyota,estima,2010,mpv,110,2362,1970,5,130000,73000
1008306,https://www.sgcarmart.com/listing/1008306,mazda,3,2009,mid-sized sedan,77,1598,1275,4,125500,21800
1025745,https://www.sgcarmart.com/listing/1025745,land rover,discovery,2010,suv,180,2993,2583,-1,135000,99800
1016591,https://www.sgcarmart.com/listing/1016591,mini,cooper,2011,sports car,90,1598,1205,4,81880,82000
993254,https://www.sgcarmart.com/listing/993254,mercedes-benz,amg,2020,luxury sedan,100,1332,1425,1,5000,176999
1007589,https://www.sgcarmart.com/listing/1007589,mercedes-benz,amg,2012,luxury sedan,170,2997,1850,3,116199,74000
1025369,https://www.sgcarmart.com/listing/1025369,bmw,x1,2018,suv,103,1499,1430,1,50574,119800
1011653,https://www.sgcarmart.com/listing/1011653,toyota,harrier,2019,suv,170,1998,1695,1,37000,117800
1022281,https://www.sgcarmart.com/listing/1022281,mercedes-benz,e250,2115,luxury sedan,155,1991,1680,1,54125,118300
1026892,https://www.sgcarmart.com/listing/1026892,audi,a5,2019,luxury sedan,140,1984,1535,-1,19000,158800
1029622,https://www.sgcarmart.com/listing/1029622,lexus,rx,2017,suv,175,1998,2070,1,61388,152800
1018287,https://www.sgcarmart.com/listing/1018287,toyota,voxy,2018,mpv,100,1797,1630,1,30422,115800
1023479,https://www.sgcarmart.com/listing/1023479,porsche,macan,2014,suv,190,2967,1955,1,75800,135800
1011642,https://www.sgcarmart.com/listing/1011642,lexus,rx,2008,suv,155,3311,2040,3,142000,88500
1026366,https://www.sgcarmart.com/listing/1026366,honda,e,2012,mpv,132,2354,1680,3,149000,28800
987500,https://www.sgcarmart.com/listing/987500,nissan,qashqai,2016,suv,85,1197,1285,1,97000,58500
967509,https://www.sgcarmart.com/listing/967509,bmw,m135i,2020,sports car,225,1998,XXXXX,1,1788,218000
1017920,https://www.sgcarmart.com/listing/1017920,mazda,2,2014,luxury sedan,114,1998,1438,2,108752,38800
994070,https://www.sgcarmart.com/listing/994070,honda,fit,2018,hatchback,73,1317,1030,1,21000,65200
1015087,https://www.sgcarmart.com/listing/1015087,toyota,wish,2009,mpv,106,1797,1340,4,140000,69800
1013675,https://www.sgcarmart.com/listing/1013675,mercedes-benz,c180,2011,luxury sedan,115,1597,1500,2,140000,74800
1024617,https://www.sgcarmart.com/listing/1024617,porsche,macan,2014,suv,174,1984,1940,2,120000,145800
